id,shannon,evenness,site,treatment,year,CHELSA_bio10_01,prec,hli,soil_Ph,soil_Ph2,soil_ZZ,soil_P,soil_TN,soil_susina,soil_Ca,soil_K,soil_Mg,PC1,PC2,PC3,temp,cala_cover,cala_cover_rel
ADA_2_2016,2.1840779521563523,0.6301916860981784,ADA,2,2,98,535,0.607238514,7.36,8.39,4.59,27.996,1404.419,98.98,4100.5,92.78151218,158.3571717,-1.40701128736005,-0.10127527743023,0.184745269886119,9.8,0.07,0.0815850815850816
ADA_2_2017,1.8337661043886875,0.5445812298576848,ADA,2,3,98,535,0.607238514,7.36,8.39,4.59,27.996,1404.419,98.98,4100.5,92.78151218,158.3571717,-1.40701128736005,-0.10127527743023,0.184745269886119,9.8,0.02,0.023557126030624265
ADA_3_2014,1.885650227407105,0.5933348923799244,ADA,3,0,98,535,0.607238514,7.36,8.39,4.59,27.996,1404.419,98.98,4100.5,92.78151218,158.3571717,-1.40701128736005,-0.10127527743023,0.184745269886119,9.8,0.3,0.7092198581560284
ADA_3_2015,2.597382642872455,0.7428505722387396,ADA,3,1,98,535,0.607238514,7.36,8.39,4.59,27.996,1404.419,98.98,4100.5,92.78151218,158.3571717,-1.40701128736005,-0.10127527743023,0.184745269886119,9.8,0.2,0.3937007874015748
ADA_3_2016,2.741322346796163,0.7773800573310783,ADA,3,2,98,535,0.607238514,7.36,8.39,4.59,27.996,1404.419,98.98,4100.5,92.78151218,158.3571717,-1.40701128736005,-0.10127527743023,0.184745269886119,9.8,0.03,0.04739336492890995
ADA_3_2017,2.7210245715036505,0.7716240448216308,ADA,3,3,98,535,0.607238514,7.36,8.39,4.59,27.996,1404.419,98.98,4100.5,92.78151218,158.3571717,-1.40701128736005,-0.10127527743023,0.184745269886119,9.8,0.005,0.010460251046025106
ADA_4_2014,1.769133235522725,0.5496121415603733,ADA,4,0,98,535,0.607238514,7.36,8.39,4.59,27.996,1404.419,98.98,4100.5,92.78151218,158.3571717,-1.40701128736005,-0.10127527743023,0.184745269886119,9.8,0.45,0.949367088607595
ADA_4_2015,2.424129939466364,0.7127283916353301,ADA,4,1,98,535,0.607238514,7.36,8.39,4.59,27.996,1404.419,98.98,4100.5,92.78151218,158.3571717,-1.40701128736005,-0.10127527743023,0.184745269886119,9.8,0.15,0.25380710659898476
ADA_4_2016,2.5538865069963115,0.7304106918405114,ADA,4,2,98,535,0.607238514,7.36,8.39,4.59,27.996,1404.419,98.98,4100.5,92.78151218,158.3571717,-1.40701128736005,-0.10127527743023,0.184745269886119,9.8,0.005,0.008116883116883118
ADA_4_2017,2.450071473015506,0.713477170158193,ADA,4,3,98,535,0.607238514,7.36,8.39,4.59,27.996,1404.419,98.98,4100.5,92.78151218,158.3571717,-1.40701128736005,-0.10127527743023,0.184745269886119,9.8,0.005,0.010869565217391304
BAR_1_2014,1.1209189055439264,0.40428603656672674,BAR,1,0,54,887,0.840412739,4.22,5.4,11.01,28.443,6918.379,98.48,463.7,85.00177449,48.73098763,1.98047028061971,-0.438961187703609,-0.0681486016344044,5.4,0.75,2.7372262773722627
BAR_1_2015,1.1274736902287026,0.3829163036511241,BAR,1,1,54,887,0.840412739,4.22,5.4,11.01,28.443,6918.379,98.48,463.7,85.00177449,48.73098763,1.98047028061971,-0.438961187703609,-0.0681486016344044,5.4,0.75,3.0737704918032787
BAR_1_2016,1.597607553997299,0.5332945030171121,BAR,1,2,54,887,0.840412739,4.22,5.4,11.01,28.443,6918.379,98.48,463.7,85.00177449,48.73098763,1.98047028061971,-0.438961187703609,-0.0681486016344044,5.4,0.6,1.5463917525773194
BAR_1_2017,1.8527043265170733,0.5993784797436771,BAR,1,3,54,887,0.840412739,4.22,5.4,11.01,28.443,6918.379,98.48,463.7,85.00177449,48.73098763,1.98047028061971,-0.438961187703609,-0.0681486016344044,5.4,0.55,0.7670850767085078
BAR_2_2014,0.9607702856359998,0.3745767076613353,BAR,2,0,54,887,0.840412739,4.22,5.4,11.01,28.443,6918.379,98.48,463.7,85.00177449,48.73098763,1.98047028061971,-0.438961187703609,-0.0681486016344044,5.4,0.85,3.359683794466403
